Twiddle,Step,Kp,Ki,Kd,angle,cte,d_error,i_error,
0,0,0.140427,0,2.8306,0.202,0.4918,-0.0263,1324.66,
0,0,0.140427,0,2.8306,0.4712,0.4612,-0.0284,1325.15,
0,0,0.140427,0,2.8306,0.7195,0.4289,-0.0306,1325.61,
0,0,0.140427,0,2.8306,0.9826,0.3949,-0.0323,1326.04,
0,0,0.140427,0,2.8306,1.2163,0.3595,-0.034,1326.44,
0,0,0.140427,0,2.8306,1.456,0.323,-0.0354,1326.8,
0,0,0.140427,0,2.8306,1.6793,0.2855,-0.0365,1327.12,
0,0,0.140427,0,2.8306,1.8853,0.2474,-0.0375,1327.41,
0,0,0.140427,0,2.8306,2.0877,0.2088,-0.0381,1327.65,
0,0,0.140427,0,2.8306,2.2639,0.17,-0.0386,1327.86,
0,0,0.140427,0,2.8306,2.4348,0.1312,-0.0388,1328.03,
0,0,0.140427,0,2.8306,2.5852,0.0928,-0.0388,1328.16,
0,0,0.140427,0,2.8306,2.7214,0.0549,-0.0384,1328.26,
0,0,0.140427,0,2.8306,2.8279,0.0177,-0.0379,1328.31,
0,0,0.140427,0,2.8306,2.9256,-0.0868,-0.0372,1328.33,
0,0,0.140427,0,2.8306,3.0067,-0.1541,-0.1045,1328.24,
0,0,0.140427,0,2.8306,8.136,-0.159,-0.0673,1328.09,
0,0,0.140427,0,2.8306,5.7398,-0.1334,-0.0049,1327.93,
0,0,0.140427,0,2.8306,1.3413,-0.1164,0.0256,1327.79,
0,0,0.140427,0,2.8306,-0.9069,-0.0966,0.017,1327.68,
0,0,0.140427,0,2.8306,-0.358,-0.075,0.0198,1327.58,
0,0,0.140427,0,2.8306,-0.6257,-0.0517,0.0216,1327.51,
0,0,0.140427,0,2.8306,-0.8289,-0.0272,0.0233,1327.46,
0,0,0.140427,0,2.8306,-1.031,-0.0014,0.0245,1327.43,
0,0,0.140427,0,2.8306,-1.2019,0.0254,0.0258,1327.43,
0,0,0.140427,0,2.8306,-1.3845,0.053,0.0268,1327.45,
0,0,0.140427,0,2.8306,-1.5493,0.0812,0.0276,1327.5,
0,0,0.140427,0,2.8306,-1.7028,0.1098,0.0282,1327.59,
0,0,0.140427,0,2.8306,-1.8443,0.1386,0.0286,1327.7,
0,0,0.140427,0,2.8306,-1.973,0.1674,0.0288,1327.83,
0,0,0.140427,0,2.8306,-2.0883,0.196,0.0288,1328,
0,0,0.140427,0,2.8306,-2.1894,0.2241,0.0286,1328.2,
0,0,0.140427,0,2.8306,-2.2756,0.2785,0.0281,1328.42,
0,0,0.140427,0,2.8306,-2.2756,0.2785,0.0544,1328.7,
0,0,0.140427,0,2.8306,-4.391,0.3035,0,1328.98,
0,0,0.140427,0,2.8306,-0.5414,0.3278,0.025,1329.28,
0,0,0.140427,0,2.8306,-2.3983,0.3507,0.0243,1329.61,
0,0,0.140427,0,2.8306,-2.4341,0.3722,0.0229,1329.96,
0,0,0.140427,0,2.8306,-2.4154,0.392,0.0215,1330.33,
0,0,0.140427,0,2.8306,-2.3918,0.41,0.0198,1330.73,
0,0,0.140427,0,2.8306,-2.341,0.4521,0.018,1331.14,
0,0,0.140427,0,2.8306,-2.341,0.4521,0.0421,1331.59,
0,0,0.140427,0,2.8306,-4.1301,0.4611,0,1332.04,
0,0,0.140427,0,2.8306,-1.1508,0.4679,0.009,1332.5,
0,0,0.140427,0,2.8306,-1.8193,0.4723,0.0068,1332.97,
0,0,0.140427,0,2.8306,-1.6875,0.4742,0.0044,1333.44,
0,0,0.140427,0,2.8306,-1.5331,0.4738,0.0019,1333.91,
0,0,0.140427,0,2.8306,-1.3629,0.4709,-0.0004,1334.39,
0,0,0.140427,0,2.8306,-1.1987,0.4657,-0.0029,1334.86,
0,0,0.140427,0,2.8306,-1.0116,0.458,-0.0052,1335.33,
0,0,0.140427,0,2.8306,-0.8306,0.4481,-0.0077,1335.78,
0,0,0.140427,0,2.8306,-0.6267,0.436,-0.0099,1336.23,
0,0,0.140427,0,2.8306,-0.4362,0.4217,-0.0121,1336.67,
0,0,0.140427,0,2.8306,-0.2381,0.4053,-0.0143,1337.09,
0,0,0.140427,0,2.8306,-0.0322,0.3871,-0.0164,1337.49,
0,0,0.140427,0,2.8306,0.174,0.367,-0.0182,1337.88,
0,0,0.140427,0,2.8306,0.3653,0.3453,-0.0201,1338.25,
0,0,0.140427,0,2.8306,0.5703,0.3221,-0.0217,1338.59,
0,0,0.140427,0,2.8306,0.7597,0.2976,-0.0232,1338.92,
0,0,0.140427,0,2.8306,0.9473,0.272,-0.0245,1339.21,
0,0,0.140427,0,2.8306,1.1253,0.2453,-0.0256,1339.49,
0,0,0.140427,0,2.8306,1.293,0.2179,-0.0267,1339.73,
0,0,0.140427,0,2.8306,1.4646,0.19,-0.0274,1339.95,
0,0,0.140427,0,2.8306,1.6103,0.1331,-0.0279,1340.14,
0,0,0.140427,0,2.8306,1.7436,0.1046,-0.0569,1340.27,
0,0,0.140427,0,2.8306,3.9956,0.0771,-0.0285,1340.38,
0,0,0.140427,0,2.8306,2.0859,0.0502,-0.0275,1340.45,
0,0,0.140427,0,2.8306,2.1117,0.0254,-0.0269,1340.5,
0,0,0.140427,0,2.8306,2.1637,0.1504,-0.0248,1340.53,
0,0,0.140427,0,2.8306,2.1021,0.4985,0.125,1340.68,
0,0,0.140427,0,2.8306,-8.9373,0.6389,0.3481,1341.18,
0,0,0.140427,0,2.8306,-24.5637,0.4764,0.1404,1341.82,
0,0,0.140427,0,2.8306,-11.7421,0.3442,-0.1625,1342.29,
0,0,0.140427,0,2.8306,10.2632,0.2516,-0.1322,1342.64,
0,0,0.140427,0,2.8306,8.5831,0.2105,-0.0926,1342.89,
0,0,0.140427,0,2.8306,6.1059,0.2207,-0.0411,1343.1,
0,0,0.140427,0,2.8306,2.6058,0.2595,0.0102,1343.32,
0,0,0.140427,0,2.8306,-1.0603,0.3071,0.0388,1343.58,
0,0,0.140427,0,2.8306,-3.2204,0.3558,0.0476,1343.89,
0,0,0.140427,0,2.8306,-4.0102,0.4033,0.0487,1344.24,
0,0,0.140427,0,2.8306,-4.259,0.4493,0.0475,1344.65,
0,0,0.140427,0,2.8306,-4.3409,0.4934,0.046,1345.1,
0,0,0.140427,0,2.8306,-4.3962,0.5354,0.0441,1345.59,
0,0,0.140427,0,2.8306,-4.4166,0.5752,0.042,1346.12,
0,0,0.140427,0,2.8306,-4.4154,0.6125,0.0398,1346.7,
0,0,0.140427,0,2.8306,-4.3995,0.6471,0.0373,1347.31,
0,0,0.140427,0,2.8306,-4.3535,0.6789,0.0346,1347.96,
0,0,0.140427,0,2.8306,-4.2839,0.7076,0.0318,1348.64,
0,0,0.140427,0,2.8306,-4.1974,0.7333,0.0287,1349.35,
0,0,0.140427,0,2.8306,-4.0788,0.7748,0.0257,1350.08,
0,0,0.140427,0,2.8306,-3.9567,0.7906,0.0415,1350.85,
0,0,0.140427,0,2.8306,-5.2205,0.8024,0.0158,1351.64,
0,0,0.140427,0,2.8306,-3.4573,0.8106,0.0118,1352.45,
0,0,0.140427,0,2.8306,-3.2157,0.8152,0.0082,1353.26,
0,0,0.140427,0,2.8306,-2.9897,0.8163,0.0046,1354.07,
0,0,0.140427,0,2.8306,-2.7511,0.8137,0.0011,1354.89,
0,0,0.140427,0,2.8306,-2.5073,0.8076,-0.0026,1355.7,
0,0,0.140427,0,2.8306,-2.2363,0.7979,-0.0061,1356.51,
0,0,0.140427,0,2.8306,-1.9672,0.7848,-0.0097,1357.31,
0,0,0.140427,0,2.8306,-1.6784,0.7483,-0.0131,1358.09,
0,0,0.140427,0,2.8306,-1.3918,0.725,-0.0365,1358.84,
0,0,0.140427,0,2.8306,0.3922,0.6991,-0.0233,1359.57,
0,0,0.140427,0,2.8306,-0.4601,0.6702,-0.0259,1360.27,
0,0,0.140427,0,2.8306,-0.4601,0.6702,-0.0289,1360.94,
0,0,0.140427,0,2.8306,0.1286,0.6388,0,1361.61,
0,0,0.140427,0,2.8306,-1.9165,0.6043,-0.0314,1362.24,
0,0,0.140427,0,2.8306,0.4157,0.5674,-0.0345,1362.85,
0,0,0.140427,0,2.8306,0.7562,0.5284,-0.0369,1363.42,
0,0,0.140427,0,2.8306,1.0556,0.4874,-0.039,1363.94,
0,0,0.140427,0,2.8306,1.3411,0.3551,-0.041,1364.43,
0,0,0.140427,0,2.8306,1.6266,0.3086,-0.1323,1364.79,
0,0,0.140427,0,2.8306,8.5519,0.2637,-0.0465,1365.1,
0,0,0.140427,0,2.8306,2.6435,0.2189,-0.0449,1365.36,
0,0,0.140427,0,2.8306,2.6879,0.1745,-0.0448,1365.58,
0,0,0.140427,0,2.8306,2.8381,0.1307,-0.0444,1365.75,
0,0,0.140427,0,2.8306,2.9657,0.0878,-0.0438,1365.88,
0,0,0.140427,0,2.8306,3.077,0.046,-0.0429,1365.97,
0,0,0.140427,0,2.8306,3.1639,0.0055,-0.0418,1366.02,
0,0,0.140427,0,2.8306,3.2328,-0.0333,-0.0405,1366.02,
0,0,0.140427,0,2.8306,3.283,-0.0704,-0.0388,1365.99,
0,0,0.140427,0,2.8306,3.2989,-0.1053,-0.0371,1365.92,
0,0,0.140427,0,2.8306,3.3089,-0.1381,-0.0349,1365.81,
0,0,0.140427,0,2.8306,3.2757,-0.1685,-0.0328,1365.68,
0,0,0.140427,0,2.8306,3.2422,-0.1962,-0.0304,1365.51,
0,0,0.140427,0,2.8306,3.1791,-0.2213,-0.0277,1365.31,
0,0,0.140427,0,2.8306,3.0853,-0.2434,-0.0251,1365.09,
0,0,0.140427,0,2.8306,2.9894,-0.2626,-0.0221,1364.85,
0,0,0.140427,0,2.8306,2.8547,-0.2917,-0.0192,1364.58,
0,0,0.140427,0,2.8306,2.7169,-0.3014,-0.0291,1364.29,
0,0,0.140427,0,2.8306,3.5197,-0.3074,-0.0097,1363.99,
0,0,0.140427,0,2.8306,2.1809,-0.31,-0.006,1363.68,
0,0,0.140427,0,2.8306,1.9401,-0.3093,-0.0026,1363.37,
0,0,0.140427,0,2.8306,1.7086,-0.3053,0.0007,1363.06,
0,0,0.140427,0,2.8306,1.4726,-0.2981,0.004,1362.76,
0,0,0.140427,0,2.8306,1.4726,-0.2981,0.0072,1362.46,
0,0,0.140427,0,2.8306,0.9734,-0.2877,0,1362.16,
0,0,0.140427,0,2.8306,1.4829,-0.2741,0.0104,1361.87,
0,0,0.140427,0,2.8306,0.7104,-0.2575,0.0136,1361.6,
0,0,0.140427,0,2.8306,0.4362,-0.2381,0.0166,1361.34,
0,0,0.140427,0,2.8306,0.1656,-0.2159,0.0194,1361.1,
0,0,0.140427,0,2.8306,-0.1006,-0.1912,0.0222,1360.89,
0,0,0.140427,0,2.8306,-0.3767,-0.1642,0.0247,1360.7,
0,0,0.140427,0,2.8306,-0.6403,-0.135,0.027,1360.53,
0,0,0.140427,0,2.8306,-0.8979,-0.104,0.0292,1360.4,
0,0,0.140427,0,2.8306,-1.1561,-0.0712,0.031,1360.29,
0,0,0.140427,0,2.8306,-1.3923,-0.0371,0.0328,1360.22,
0,0,0.140427,0,2.8306,-1.3923,-0.0371,0.0341,1360.19,
0,0,0.140427,0,2.8306,-1.8465,-0.0018,0,1360.15,
0,0,0.140427,0,2.8306,0.5666,0.0351,0.0353,1360.15,
0,0,0.140427,0,2.8306,-2.0554,0.0727,0.0369,1360.18,
0,0,0.140427,0,2.8306,-2.2981,0.1109,0.0376,1360.26,
0,0,0.140427,0,2.8306,-2.4797,0.1493,0.0382,1360.37,
0,0,0.140427,0,2.8306,-2.6562,0.1876,0.0384,1360.52,
0,0,0.140427,0,2.8306,-2.8052,0.2254,0.0383,1360.7,
0,0,0.140427,0,2.8306,-2.9326,0.2627,0.0378,1360.93,
0,0,0.140427,0,2.8306,-3.0299,0.2989,0.0373,1361.19,
0,0,0.140427,0,2.8306,-3.1255,0.334,0.0362,1361.49,
0,0,0.140427,0,2.8306,-3.1747,0.3675,0.0351,1361.82,
0,0,0.140427,0,2.8306,-3.2201,0.4293,0.0335,1362.19,
0,0,0.140427,0,2.8306,-3.2245,0.457,0.0618,1362.62,
0,0,0.140427,0,2.8306,-5.4441,0.4814,0.0277,1363.08,
0,0,0.140427,0,2.8306,-3.1282,0.5031,0.0244,1363.56,
0,0,0.140427,0,2.8306,-2.9804,0.5219,0.0217,1364.06,
0,0,0.140427,0,2.8306,-2.8655,0.5377,0.0188,1364.58,
0,0,0.140427,0,2.8306,-2.7263,0.5504,0.0158,1365.12,
0,0,0.140427,0,2.8306,-2.7263,0.5504,0.0127,1365.67,
0,0,0.140427,0,2.8306,-2.3947,0.56,0,1366.22,
0,0,0.140427,0,2.8306,-1.4959,0.5666,0.0096,1366.78,
0,0,0.140427,0,2.8306,-2.209,0.57,0.0066,1367.35,
0,0,0.140427,0,2.8306,-2.0199,0.5667,0.0034,1367.92,
0,0,0.140427,0,2.8306,-1.8054,0.5602,-0.0033,1368.49,
0,0,0.140427,0,2.8306,-1.3196,0.5504,-0.0065,1369.05,
0,0,0.140427,0,2.8306,-1.0704,0.5375,-0.0098,1369.6,
0,0,0.140427,0,2.8306,-1.0704,0.5375,-0.0129,1370.13,
0,0,0.140427,0,2.8306,-0.5378,0.5216,0,1370.67,
0,0,0.140427,0,2.8306,-1.4507,0.5025,-0.0159,1371.19,
0,0,0.140427,0,2.8306,-0.2697,0.4806,-0.0191,1371.7,
0,0,0.140427,0,2.8306,0.0238,0.456,-0.0219,1372.18,
0,0,0.140427,0,2.8306,0.2989,0.429,-0.0246,1372.63,
0,0,0.140427,0,2.8306,0.5763,0.3683,-0.027,1373.06,
0,0,0.140427,0,2.8306,0.5763,0.3683,-0.0607,1373.43,
0,0,0.140427,0,2.8306,3.4388,0.3359,0,1373.8,
0,0,0.140427,0,2.8306,-0.8566,0.3015,-0.0324,1374.13,
0,0,0.140427,0,2.8306,1.5499,0.2658,-0.0344,1374.44,
0,0,0.140427,0,2.8306,1.8122,0.2291,-0.0357,1374.7,
0,0,0.140427,0,2.8306,2.0295,0.1917,-0.0367,1374.93,
0,0,0.140427,0,2.8306,2.0295,0.1917,-0.0374,1375.12,
0,0,0.140427,0,2.8306,2.4099,0.154,0,1375.31,
0,0,0.140427,0,2.8306,-0.2367,0.1153,-0.0377,1375.47,
0,0,0.140427,0,2.8306,2.5635,0.0766,-0.0387,1375.58,
0,0,0.140427,0,2.8306,2.7702,0.0382,-0.0387,1375.66,
0,0,0.140427,0,2.8306,2.906,0.0004,-0.0384,1375.7,
0,0,0.140427,0,2.8306,3.0196,-0.0365,-0.0378,1375.7,
0,0,0.140427,0,2.8306,3.1098,-0.0722,-0.0369,1375.66,
0,0,0.140427,0,2.8306,3.1757,-0.1063,-0.0357,1375.59,
0,0,0.140427,0,2.8306,3.2161,-0.169,-0.0341,1375.48,
0,0,0.140427,0,2.8306,3.2226,-0.1971,-0.0627,1375.31,
0,0,0.140427,0,2.8306,5.4666,-0.2218,-0.0281,1375.12,
0,0,0.140427,0,2.8306,3.1168,-0.2436,-0.0247,1374.9,
0,0,0.140427,0,2.8306,2.9629,-0.2778,-0.0218,1374.65,
0,0,0.140427,0,2.8306,2.8342,-0.2899,-0.0342,1374.37,
0,0,0.140427,0,2.8306,3.8318,-0.298,-0.0121,1374.08,
0,0,0.140427,0,2.8306,2.3103,-0.3026,-0.0081,1373.79,
0,0,0.140427,0,2.8306,2.0557,-0.3036,-0.0046,1373.48,
0,0,0.140427,0,2.8306,1.8242,-0.3009,-0.001,1373.18,
0,0,0.140427,0,2.8306,1.5729,-0.2947,0.0027,1372.88,
0,0,0.140427,0,2.8306,1.3016,-0.2849,0.0062,1372.58,
0,0,0.140427,0,2.8306,1.0322,-0.255,0.0098,1372.3,
0,0,0.140427,0,2.8306,0.743,-0.2117,0.0299,1372.04,
0,0,0.140427,0,2.8306,-0.7843,-0.1262,0.0433,1371.83,
0,0,0.140427,0,2.8306,-1.8846,-0.0934,0.0855,1371.71,
0,0,0.140427,0,2.8306,-5.171,-0.0604,0.0328,1371.61,
0,0,0.140427,0,2.8306,-1.5569,-0.0263,0.033,1371.55,
0,0,0.140427,0,2.8306,-1.5569,-0.0263,0.0341,1371.53,
0,0,0.140427,0,2.8306,-1.8844,0.0086,0,1371.5,
0,0,0.140427,0,2.8306,0.5287,0.0449,0.0349,1371.51,
0,0,0.140427,0,2.8306,-2.0636,0.1391,0.0363,1371.55,
0,0,0.140427,0,2.8306,-2.2901,0.2189,0.0942,1371.69,
0,0,0.140427,0,2.8306,-6.7181,0.3271,0.0798,1371.91,
0,0,0.140427,0,2.8306,-5.9792,0.4653,0.1082,1372.24,
0,0,0.140427,0,2.8306,-8.3688,0.6337,0.1382,1372.7,
0,0,0.140427,0,2.8306,-10.9769,0.8261,0.1684,1373.34,
0,0,0.140427,0,2.8306,-13.7052,0.3938,0.1924,1374.16,
0,0,0.140427,0,2.8306,-16.079,0.3382,-0.4323,1374.56,
0,0,0.140427,0,2.8306,25,0.3611,-0.0556,1374.9,
0,0,0.140427,0,2.8306,3.1836,0.3812,0.0229,1375.26,
0,0,0.140427,0,2.8306,-2.4519,0.397,0.0201,1375.64,
0,0,0.140427,0,2.8306,-2.3243,0.4085,0.0158,1376.03,
0,0,0.140427,0,2.8306,-2.0755,0.4158,0.0115,1376.44,
0,0,0.140427,0,2.8306,-1.8116,0.419,0.0073,1376.86,
0,0,0.140427,0,2.8306,-1.54,0.4138,0.0032,1377.28,
0,0,0.140427,0,2.8306,-1.2611,0.4056,-0.0052,1377.69,
0,0,0.140427,0,2.8306,-0.6484,0.394,-0.0082,1378.1,
0,0,0.140427,0,2.8306,-0.4073,0.3792,-0.0116,1378.49,
0,0,0.140427,0,2.8306,-0.126,0.3408,-0.0148,1378.87,
0,0,0.140427,0,2.8306,0.1524,0.3177,-0.0384,1379.21,
0,0,0.140427,0,2.8306,1.9573,0.2927,-0.0231,1379.53,
0,0,0.140427,0,2.8306,0.9557,0.2658,-0.025,1379.82,
0,0,0.140427,0,2.8306,1.1779,0.2374,-0.0269,1380.09,
0,0,0.140427,0,2.8306,1.4068,0.2076,-0.0284,1380.33,
0,0,0.140427,0,2.8306,1.6126,0.1769,-0.0298,1380.53,
0,0,0.140427,0,2.8306,1.8163,0.1453,-0.0307,1380.71,
0,0,0.140427,0,2.8306,1.9878,0.113,-0.0316,1380.85,
0,0,0.140427,0,2.8306,2.1624,0.0471,-0.0323,1380.97,
0,0,0.140427,0,2.8306,2.3253,0.0141,-0.0659,1381.01,
0,0,0.140427,0,2.8306,4.9344,-0.0179,-0.033,1381.03,
0,0,0.140427,0,2.8306,2.7221,-0.0491,-0.032,1381.01,
0,0,0.140427,0,2.8306,2.7637,-0.0794,-0.0312,1380.96,
0,0,0.140427,0,2.8306,2.8166,-0.1087,-0.0303,1380.88,
0,0,0.140427,0,2.8306,2.8593,-0.1366,-0.0293,1380.77,
0,0,0.140427,0,2.8306,2.8914,-0.163,-0.0279,1380.64,
0,0,0.140427,0,2.8306,2.8902,-0.1881,-0.0264,1380.47,
0,0,0.140427,0,2.8306,2.8768,-0.2385,-0.0251,1380.29,
0,0,0.140427,0,2.8306,2.8729,-0.2634,-0.0504,1380.05,
0,0,0.140427,0,2.8306,4.8402,-0.286,-0.0249,1379.78,
0,0,0.140427,0,2.8306,3.1231,-0.2997,-0.0226,1379.5,
0,0,0.140427,0,2.8306,3.0397,-0.3103,-0.0137,1379.2,
0,0,0.140427,0,2.8306,2.458,-0.3179,-0.0106,1378.89,
0,0,0.140427,0,2.8306,2.458,-0.3179,-0.0076,1378.57,
0,0,0.140427,0,2.8306,2.0902,-0.3226,0,1378.25,
0,0,0.140427,0,2.8306,1.5524,-0.3247,-0.0047,1377.93,
0,0,0.140427,0,2.8306,1.9015,-0.324,-0.0021,1377.61,
0,0,0.140427,0,2.8306,1.7249,-0.3141,0.0007,1377.28,
0,0,0.140427,0,2.8306,1.5243,-0.3048,0.0099,1376.97,
0,0,0.140427,0,2.8306,0.8385,-0.2928,0.0093,1376.66,
0,0,0.140427,0,2.8306,0.8483,-0.2765,0.012,1376.37,
0,0,0.140427,0,2.8306,0.6151,-0.264,0.0163,1376.09,
0,0,0.140427,0,2.8306,0.2536,-0.2165,0.0125,1375.83,
0,0,0.140427,0,2.8306,0.4786,-0.1475,0.0475,1375.61,
0,0,0.140427,0,2.8306,-2.1649,-0.0731,0.069,1375.47,
0,0,0.140427,0,2.8306,-3.9286,0.0771,0.0744,1375.39,
0,0,0.140427,0,2.8306,-4.572,0.152,0.1502,1375.47,
0,0,0.140427,0,2.8306,-10.4632,0.2242,0.0749,1375.62,
0,0,0.140427,0,2.8306,-5.3976,0.2945,0.0722,1375.85,
0,0,0.140427,0,2.8306,-5.46,0.3623,0.0703,1376.14,
0,0,0.140427,0,2.8306,-5.5723,0.4273,0.0678,1376.5,
0,0,0.140427,0,2.8306,-5.6335,0.489,0.065,1376.93,
0,0,0.140427,0,2.8306,-5.6635,0.5469,0.0617,1377.42,
0,0,0.140427,0,2.8306,-5.6466,0.6007,0.0579,1377.97,
0,0,0.140427,0,2.8306,-5.581,0.65,0.0538,1378.57,
0,0,0.140427,0,2.8306,-5.581,0.65,0.0493,1379.22,
0,0,0.140427,0,2.8306,-5.3343,0.7341,0,1379.87,
0,0,0.140427,0,2.8306,-1.8456,0.7694,0.0841,1380.6,
0,0,0.140427,0,2.8306,-8.0922,0.7981,0.0353,1381.37,
0,0,0.140427,0,2.8306,-4.7628,0.8211,0.0287,1382.17,
0,0,0.140427,0,2.8306,-4.3965,0.8382,0.023,1382.99,
0,0,0.140427,0,2.8306,-4.0739,0.8494,0.0171,1383.83,
0,0,0.140427,0,2.8306,-3.7164,0.8547,0.0112,1384.68,
0,0,0.140427,0,2.8306,-3.7164,0.8547,0.0053,1385.53,
0,0,0.140427,0,2.8306,-2.9393,0.8543,0,1386.39,
0,0,0.140427,0,2.8306,-2.5642,0.8486,-0.0004,1387.24,
0,0,0.140427,0,2.8306,-2.5345,0.8375,-0.0057,1388.09,
0,0,0.140427,0,2.8306,-2.1395,0.8002,-0.0111,1388.93,
0,0,0.140427,0,2.8306,-1.7184,0.7745,-0.0373,1389.73,
0,0,0.140427,0,2.8306,0.2666,0.7491,-0.0257,1390.5,
0,0,0.140427,0,2.8306,-0.464,0.7366,-0.0254,1391.25,
0,0,0.140427,0,2.8306,-0.3961,0.7366,-0.0125,1391.99,
0,0,0.140427,0,2.8306,-0.3961,0.7366,0,1392.72,
0,0,0.140427,0,2.8306,-2.1496,0.7477,0,1393.46,
0,0,0.140427,0,2.8306,-2.1496,0.765,0.0111,1394.21,
0,0,0.140427,0,2.8306,-2.9741,0.7627,0.0173,1394.97,
0,0,0.140427,0,2.8306,-3.4736,0.756,-0.0023,1395.74,
0,0,0.140427,0,2.8306,-2.0785,0.7455,-0.0067,1396.49,
0,0,0.140427,0,2.8306,-1.7436,0.7313,-0.0105,1397.24,
0,0,0.140427,0,2.8306,-1.4378,0.7135,-0.0142,1397.97,
0,0,0.140427,0,2.8306,-1.1262,0.6923,-0.0178,1398.68,
0,0,0.140427,0,2.8306,-0.8089,0.6679,-0.0212,1399.37,
0,0,0.140427,0,2.8306,-0.4939,0.6403,-0.0244,1400.04,
0,0,0.140427,0,2.8306,-0.1818,0.61,-0.0276,1400.68,
0,0,0.140427,0,2.8306,0.1416,0.5412,-0.0303,1401.29,
0,0,0.140427,0,2.8306,0.439,0.5033,-0.0688,1401.83,
0,0,0.140427,0,2.8306,3.405,0.4641,-0.0379,1402.34,
0,0,0.140427,0,2.8306,1.3514,0.4234,-0.0392,1402.8,
0,0,0.140427,0,2.8306,1.581,0.3813,-0.0407,1403.22,
0,0,0.140427,0,2.8306,1.83,0.3382,-0.0421,1403.61,
0,0,0.140427,0,2.8306,2.0769,0.2943,-0.0431,1403.94,
0,0,0.140427,0,2.8306,2.299,0.2498,-0.0439,1404.24,
0,0,0.140427,0,2.8306,2.5097,0.2051,-0.0445,1404.49,
0,0,0.140427,0,2.8306,2.7084,0.1161,-0.0447,1404.69,
0,0,0.140427,0,2.8306,2.8795,0.0722,-0.089,1404.81,
0,0,0.140427,0,2.8306,6.3268,0.0304,-0.0439,1404.88,
0,0,0.140427,0,2.8306,3.2894,-0.01,-0.0418,1404.91,
0,0,0.140427,0,2.8306,3.2876,-0.0489,-0.0404,1404.9,
0,0,0.140427,0,2.8306,3.3303,-0.086,-0.0389,1404.85,
0,0,0.140427,0,2.8306,3.3608,-0.1205,-0.0371,1404.77,
0,0,0.140427,0,2.8306,3.3636,-0.163,-0.0345,1404.65,
0,0,0.140427,0,2.8306,3.3008,-0.1142,-0.0425,1404.48,
0,0,0.140427,0,2.8306,4.0161,0.0185,0.0488,1404.37,
0,0,0.140427,0,2.8306,-2.6161,0.0672,0.1327,1404.39,
0,0,0.140427,0,2.8306,-9.0191,0.1152,0.0487,1404.45,
0,0,0.140427,0,2.8306,-3.2458,0.1633,0.048,1404.57,
0,0,0.140427,0,2.8306,-3.3648,0.2112,0.0481,1404.73,
0,0,0.140427,0,2.8306,-3.5408,0.2585,0.0479,1404.94,
0,0,0.140427,0,2.8306,-3.6948,0.305,0.0473,1405.2,
0,0,0.140427,0,2.8306,-3.8184,0.3502,0.0465,1405.51,
0,0,0.140427,0,2.8306,-3.925,0.394,0.0452,1405.86,
0,0,0.140427,0,2.8306,-3.9917,0.4359,0.0438,1406.25,
0,0,0.140427,0,2.8306,-4.0464,0.478,0.0419,1406.69,
0,0,0.140427,0,2.8306,-4.059,0.5696,0.0421,1407.17,
0,0,0.140427,0,2.8306,-4.221,0.7102,0.0916,1407.74,
0,0,0.140427,0,2.8306,-8.0454,0.8584,0.1406,1408.45,
0,0,0.140427,0,2.8306,-12.0065,1.0007,0.1482,1409.3,
0,0,0.140427,0,2.8306,-13.0646,1.1363,0.1423,1410.3,
0,0,0.140427,0,2.8306,-13.1467,1.2636,0.1356,1411.44,
0,0,0.140427,0,2.8306,-13.1486,1.3821,0.1273,1412.7,
0,0,0.140427,0,2.8306,-13.0081,1.4913,0.1185,1414.09,
0,0,0.140427,0,2.8306,-12.8014,1.6795,0.1092,1415.58,
0,0,0.140427,0,2.8306,-12.5267,1.7577,0.1882,1417.26,
0,0,0.140427,0,2.8306,-18.7778,1.825,0.0782,1419.02,
0,0,0.140427,0,2.8306,-11.2682,1.8813,0.0673,1420.84,
0,0,0.140427,0,2.8306,-10.7331,1.9267,0.0563,1422.72,
0,0,0.140427,0,2.8306,-10.1524,1.9611,0.0454,1424.65,
0,0,0.140427,0,2.8306,-10.1524,1.9611,0.0344,1426.61,
0,0,0.140427,0,2.8306,-8.8828,1.9848,0,1428.57,
0,0,0.140427,0,2.8306,-6.4485,1.9988,0.0237,1430.56,
0,0,0.140427,0,2.8306,-8.2088,2.0026,0.014,1432.55,
0,0,0.140427,0,2.8306,-7.5715,1.9806,0.0038,1434.56,
0,0,0.140427,0,2.8306,-6.8631,1.9565,-0.022,1436.54,
0,0,0.140427,0,2.8306,-4.9601,1.9462,-0.0241,1438.49,
0,0,0.140427,0,2.8306,-4.9601,1.9462,-0.0103,1440.44,
0,0,0.140427,0,2.8306,-5.6673,1.9781,0,1442.39,
0,0,0.140427,0,2.8306,-6.3961,2.0192,0.0319,1444.36,
0,0,0.140427,0,2.8306,-8.7655,2.0767,0.0411,1446.38,
0,0,0.140427,0,2.8306,-9.5609,2.124,0.0575,1448.46,
0,0,0.140427,0,2.8306,-10.9233,2.1608,0.0473,1450.58,
0,0,0.140427,0,2.8306,-10.3675,2.1871,0.0368,1452.74,
0,0,0.140427,0,2.8306,-9.7537,2.2034,0.0263,1454.93,
0,0,0.140427,0,2.8306,-9.103,2.2097,0.0163,1457.14,
0,0,0.140427,0,2.8306,-8.4526,2.2066,0.0063,1459.34,
